C05CA03;diosmiin;
C05CA04;trokserutiin;
C05CA05;hidrosmiin;
C05CA53;diosmiin+hesperidiin;
C05CA80;rutosiid+dihüdroergokristiin+eskuliin;
C05CA83;hobukastani ekstrakt;
C05CA84;trokserutiin+heptaminool+hõlmikpuu standardiseeritud ekstrakt;
C05CA85;trokserutiin+hõlmikpuu standardiseeritud ekstrakt;
C05CX;Teised kapillaare stabiliseerivad ained;
C05CX80;viinamarja seemnete ekstrakt;
C05CX81;estsiin;
C05CX82;adenosiinfosfaat;
C07;BEETABLOKAATORID;
C07A;BEETABLOKAATORID;
C07AA;Mitteselektiivsed beetablokaatorid;
C07AA01;alprenolool;
C07AA02;oksprenolool;
C07AA03;pindolool;
C07AA05;propranolool;
C07AA06;timolool;
C07AA07;sotalool;
C07AA12;nadolool;
C07AA14;mepindolool;
C07AA15;karteolool;
C07AA16;tertatolool;
C07AA17;bopindolool;
C07AA19;bupranolool;
C07AA23;penbutolool;
C07AA27;kloranolool;
C07AB;Selektiivsed beetablokaatorid;
C07AB01;praktolool;
C07AB02;metoprolool;
C07AB03;atenolool;
C07AB04;atsebutolool;
C07AB05;betaksolool;
C07AB06;bevantolool;
C07AB07;bisoprolool;
C07AB08;tseliprolool;
C07AB09;esmolool;
C07AB10;epanolool;
C07AB12;nebivolool;
C07AB13;talinolool;
C07AB14;landiolool;
C07AG;Alfa- ja beetablokaatorid;
C07AG01;labetalool;
C07AG02;karvedilool;
C07B;BEETABLOKAATORID JA TIASIIDID;
C07BA;Mitteselektiivsed beetablokaatorid ja tiasiidid;
C07BB;Selektiivsed beetablokaatorid ja tiasiidid;
C07BB80;nebivolool+hüdroklorotiasiid;
C07BB81;bisoprolool+hüdroklorotiasiid;
C07BG;Alfa- ja beetablokaatorid ning tiasiidid;
C07C;BEETABLOKAATORID JA TEISED DIUREETIKUMID;
C07CA;Mitteselektiivsed beetablokaatorid ja teised diureetikumid;
C07CB;Selektiivsed beetablokaatorid ja teised diureetikumid;
C07CG;Alfa- ja beetablokaatorid ning teised diureetikumid;
C07D;BEETABLOKAATORID, TIASIIDID JA TEISED DIUREETIKUMID;
C07DA;Mitteselektiivsed beetablokaatorid, tiasiidid ja teised diureetikumid;
C07DB;Selektiivsed beetablokaatorid, tiasiidid ja teised diureetikumid;
C07E;BEETABLOKAATORID JA VASODILATAATORID;
C07EA;Mitteselektiivsed beetablokaatorid ja vasodilataatorid;
C07EB;Selektiivsed beetablokaatorid ja vasodilataatorid;
C07F;BEETABLOKAATORITE TEISED KOMBINATSIOONID;
C07FB;Beetablokaatorid ja kaltsiumikanali blokaatorid;
C07FB02;metoprolool+felodipiin;
C07FB07;bisoprolool+amlodipiin;
C07FB12;nebivolool+amlodipiin;
C07FX;Beetablokaatorite teised kombinatsioonid;
C07FX04;bisoprolool+atsetüülsalitsüülhape;
C07FX05;metoprolool+ivabradiin;
C08;KALTSIUMIKANALI BLOKAATORID;
C08C;PEAMISELT VASKULAARSE TOIMEGA SELEKTIIVSED KALTSIUMIKANALI BLOKAATORID;
C08CA;Dihüdropüridiini derivaadid;
C08CA01;amlodipiin;
C08CA02;felodipiin;
C08CA03;isradipiin;
C08CA04;nikardipiin;
C08CA05;nifedipiin;
C08CA06;nimodipiin;
C08CA07;nisoldipiin;
C08CA08;nitrendipiin;
C08CA09;latsidipiin;
C08CA10;nilvadipiin;
C08CA11;manidipiin;
C08CA12;barnidipiin;
C08CA13;lerkanidipiin;
C08CX;Teised peamiselt vaskulaarse toimega selektiivsed kaltsiumikanali blokaatorid;
C08CX01;mibefradiil;
C08D;OTSESE KARDIOLOOGILISE TOIMEGA SELEKTIIVSED KALTSIUMIKANALI BLOKAATORID;
C08DA;Fenüülalküülamiini derivaadid;
C08DA01;verapamiil;
C08DA02;gallopamiil;
C08DB;Bensotiasepiini derivaadid;
C08DB01;diltiaseem;
C08E;MITTESELEKTIIVSED KALTSIUMIKANALI BLOKAATORID;
C08EA;Fenüülalküülamiini derivaadid;
C08EA01;fendiliin;
C08EA02;bepridiil;
C08EX;Teised mitteselektiivsed kaltsiumikanali blokaatorid;
C08EX01;lidoflasiin;
C08EX02;perheksiliin;
C08G;KALTSIUMIKANALI BLOKAATORID JA DIUREETIKUMID;
C08GA;Kaltsiumikanali blokaatorid ja diureetikumid;
C08GA80;amlodipiin+indapamiid;
C09;RENIIN-ANGIOTENSIINSÜSTEEMI TOIMIVAD AINED;
C09A;ANGIOTENSIINI KONVERTEERIVA ENSÜÜMI INHIBIITORID;
C09AA;Angiotensiini konverteeriva ensüümi inhibiitorid;
C09AA01;kaptopriil;
C09AA02;enalapriil;
C09AA03;lisinopriil;
C09AA04;perindopriil;
C09AA05;ramipriil;
C09AA06;kvinapriil;
C09AA07;benasepriil;
C09AA08;tsilasapriil;
C09AA09;fosinopriil;
C09AA10;trandolapriil;
C09AA11;spirapriil;
C09AA12;delapriil;
C09AA13;moeksipriil;
C09AA15;zofenopriil;
C09AA16;imidapriil;
C09B;ANGIOTENSIINI KONVERTEERIVA ENSÜÜMI INHIBIITORITE KOMBINATSIOONID;
C09BA;Angiotensiini konverteeriva ensüümi inhibiitorid ja diureetikumid;
C09BA01;kaptopriil+hüdroklorotiasiid;
C09BA02;enalapriil+hüdroklorotiasiid;
C09BA03;lisinopriil+hüdroklorotiasiid;
C09BA04;perindopriil+indapamiid;
C09BA05;ramipriil+hüdroklorotiasiid;
C09BA06;kvinapriil+hüdroklorotiasiid;
C09BA08;tsilasapriil+hüdroklorotiasiid;
C09BA09;fosinopriil+hüdroklorotiasiid;
C09BA15;zofenopriil+hüdroklorotiasiid;
C09BB;Angiotensiini konverteeriva ensüümi inhibiitorid ja kaltsiumikanali blokaatorid;
C09BB02;enalapriil+lerkanidipiin;
C09BB03;lisinopriil+amlodipiin;
C09BB04;perindopriil+amlodipiin;
C09BB07;ramipriil+amlodipiin;
C09BB10;trandolapriil+verapamiil;
C09BX;Angiotensiini konverteeriva ensüümi inhibiitorite teised kombinatsioonid;
C09BX01;perindopriil+amlodipiin+indapamiid;
C09BX02;perindopriil+bisoprolool;
C09BX03;ramipriil+amlodipiin+hüdroklorotiasiid;
C09BX80;perindopriil+indapamiid+amlodipiin+bisoprolool;
C09C;ANGIOTENSIIN II RETSEPTORI BLOKAATORID (ARB);
C09CA;Angiotensiin II retseptori blokaatorid (ARB);
C09CA01;losartaan;
C09CA02;eprosartaan;
C09CA03;valsartaan;
C09CA04;irbesartaan;
C09CA05;tasosartaan;
C09CA06;kandesartaan;
C09CA07;telmisartaan;
C09CA08;olmesartaanmedoksomiil;
C09CA09;asilsartaanmedoksomiil;
C09D;ANGIOTENSIIN II RETSEPTORI BLOKAATORITE (ARB) KOMBINATSIOONID;
C09DA;Angiotensiin II retseptori blokaatorid (ARB) ja diureetikumid;
C09DA80;losartaan+hüdroklorotiasiid;
C09DA81;eprosartaan+hüdroklorotiasiid;
C09DA82;valsartaan+hüdroklorotiasiid;
C09DA83;irbesartaan+hüdroklorotiasiid;
C09DA84;kandesartaan+hüdroklorotiasiid;
C09DA85;telmisartaan+hüdroklorotiasiid;
C09DA86;olmesartaanmedoksomiil+hüdroklorotiasiid;
C09DA87;telmisartaan+indapamiid;
C09DA88;kandesartaan+indapamiid;
C09DB;Angiotensiin II retseptori blokaatorid (ARB) ja kaltsiumikanali blokaatorid;
C09DB01;valsartaan+amlodipiin;
C09DB02;olmesartaanmedoksomiil+amlodipiin;
C09DB04;telmisartaan+amlodipiin;
C09DB06;losartaan+amlodipiin;
C09DB07;kandesartaan+amlodipiin;
C09DX;Angiotensiin II retseptori blokaatorid (ARB), teised kombinatsioonid;
C09DX01;valsartaan+amlodipiin+hüdroklorotiasiid;
C09DX03;olmesartaanmedoksomiil+amlodipiin+hüdroklorotiasiid;
C09DX04;valsartaan+sakubitriil;
C09DX08;telmisartaan+amlodipiin+hüdroklorotiasiid;
C09X;TEISED RENIIN-ANGIOTENSIINSÜSTEEMI TOIMIVAD AINED;
C09XA;Reniini inhibiitorid;
C09XA01;remikireen;
C09XA02;aliskireen;
C09XA52;aliskireen+hüdroklorotiasiid;
C09XA53;aliskireen+amlodipiin;
C09XA54;aliskireen+amlodipiin+hüdroklorotiasiid;
C10;LIPIIDISISALDUST MUUTVAD AINED;
C10A;LIPIIDISISALDUST MUUTVAD AINED;
C10AA;HMG-CoA-reduktaasi inhibiitorid;
C10AA01;simvastatiin;
C10AA02;lovastatiin;
C10AA03;pravastatiin;
C10AA04;fluvastatiin;
C10AA05;atorvastatiin;
C10AA06;tserivastatiin;
C10AA07;rosuvastatiin;
C10AB;Fibraadid;
C10AB01;klofibraat;
C10AB02;besafibraat;
C10AB03;alumiiniumklofibraat;
C10AB04;gemfibrosiil;
C10AB05;fenofibraat;
C10AB06;simfibraat;
C10AB07;ronifibraat;
C10AB08;tsiprofibraat;
C10AB09;etofibraat;
C10AB10;klofibriid;
C10AC;Sapphappeid väljutavad ained;
C10AC01;kolestüramiin;
C10AC02;kolestipool;
C10AC03;kolekstraan;
C10AC04;kolesevelaam;
C10AD;Nikotiinhape ja selle derivaadid;
C10AD01;nitseritrool;
C10AD02;nikotiinhape;
C10AD03;nikofuranoos;
C10AD05;nikotinüülalkohol (püridüülkarbinool);
C10AD06;atsipimoks;
C10AD52;nikotiinhape+laropiprant;
C10AX;Teised lipiidisisaldust muutvad ained;
C10AX01;naatriumdekstrotüroksiin;
C10AX02;probukool;
C10AX03;tiadenool;
C10AX05;meglutool;
C10AX09;esetimiib;
C10AX10;alipogeentiparvovek;
C10AX12;lomitapiid;
C10AX13;evolokumab;
C10AX14;alirokumab;
C10AX15;bempeedhape;
C10AX16;inklisiraan;
C10AX17;evinakumab;
C10AX18;volanesorseen;
C10AX80;oomega-3-rasvhappe etüülestrid 90;
C10AX82;bempeedhape+esetimiib;
C10AX83;ikosapentetüül;
C10B;LIPIIDISISALDUST MUUTVATE AINETE KOMBINATSIOONID;
C10BA;Erinevate lipiidisisaldust muutvata ainete kombinatsioonid;
C10BA02;simvastatiin+esetimiib;
C10BA03;pravastatiin+fenofibraat;
C10BA04;simvastatiin+fenofibraat;
C10BA05;atorvastatiin+esetimiib;
C10BA06;rosuvastatiin+esetimiib;
C10BX;Lipiidisisaldust muutvate ainete kombinatsioonid teiste ainetega;
C10BX03;atorvastatiin+amlodipiin;
C10BX09;rosuvastatiin+amlodipiin;
C10BX10;rosuvastatiin+valsartaan;
C10BX11;atorvastatiin+amlodipiin+perindopriil;
C10BX13;rosuvastatiin+perindopriil+indapamiid;
C10BX14;rosuvastatiin+amlodipiin+perindopriil;
C10BX15;atorvastatiin+perindopriil;
D;DERMATOLOOGIAS KASUTATAVAD AINED;
D01;SEENEVASTASED AINED DERMATOLOOGILISEKS KASUTAMISEKS;
D01A;SEENEVASTASED AINED PAIKSEKS KASUTAMISEKS;
D01AA;Antibiootikumid;
D01AA01;nüstatiin;
D01AA03;hakimütsiin;
D01AA04;petsilotsiin;
D01AA06;mepartritsiin;
D01AA07;pürrolnitriin;
D01AA08;griseofulviin;
D01AC;Imidasooli ja triasooli derivaadid;
D01AC01;klotrimasool;
D01AC02;mikonasool;
D01AC03;ekonasool;
D01AC04;kloormidasool;
D01AC05;isokonasool;
D01AC06;tiabendasool;
D01AC07;tiokonasool;
D01AC08;ketokonasool;
D01AC09;sulkonasool;
D01AC10;bifonasool;
D01AC11;oksükonasool;
D01AC12;fentikonasool;
D01AC13;omokonasool;
D01AC20;imidasooli ja triasooli derivaatide kombinatsioonid kortikosteroididega;
D01AC80;isokonasool+diflukortoloon;
D01AC81;klotrimasool+heksamidiin;
D01AC82;klotrimasool+prednisoloon+heksamidiin;
D01AC83;mikonasool+masipredoon;
D01AE;Teised seenevastased ained paikseks kasutamiseks;
D01AE01;bromoklorosalitsüülaniliid;
D01AE02;metüülrosaniliiniumkloriid;
D01AE04;undetsüleenhape;
D01AE05;polünoksüliin;
D01AE07;kloorfenesiin;
D01AE08;tiklatoon;
D01AE09;sulbentiin;
D01AE11;haloprogiin;
D01AE12;salitsüülhape;
D01AE14;tsiklopiroks;
D01AE15;terbinafiin;
D01AE16;amorolfiin;
D01AE17;dimasool;
D01AE18;tolnaftaat;
D01AE19;toltsiklaat;
D01AE20;kombinatsioonid;
D01AE21;flutsütosiin;
D01AE22;naftifiin;
D01AE23;butenafiin;
D01AE80;kloronitrofenool;
D01B;SEENEVASTASED AINED SÜSTEEMSEKS KASUTAMISEKS;
D01BA;Seenevastased ained süsteemseks kasutamiseks;
D01BA01;griseofulviin;
D01BA02;terbinafiin;
D02;PEHMENDAVAD JA KAITSVAD AINED;
D02A;PEHMENDAVAD JA KAITSVAD AINED;
D02AA;Silikoonipreparaadid;
D02AB;Tsingiühendid;
D02AB80;tsinkoksiid;
D02AC;Vaseliini ja rasva preparaadid;
D02AD;Vedelad plaastrid;
D02AE;Karbamiidipreparaadid;
D02AE01;uurea;
D02AF;Salitsüülhappepreparaadid;
D02AF79;salitsüülhape;
D02AF80;salitsüülhape+uurea;
D02AF82;salitsüülhape+kamper;
D02AX;Teised pehmendavad ja kaitsvad ained;
D02AX80;bensalkooniumkloriid+kloorheksidiin+parafiin, vedel+isopropüülmüristaat;
D02B;UV-KIIRGUSE EEST KAITSVAD AINED;
D02BA;UV-kiirguse eest kaitsvad preparaadid paikseks kasutamiseks;
D02BA01;4-aminobensoehape;
D02BB;UV-kiirguse eest kaitsvad preparaadid süsteemseks kasutamiseks;
D02BB02;afamelanotiid;
D03;PREPARAADID HAAVADE JA HAAVANDITE RAVIKS;
D03A;ARMISTUMIST SOODUSTAVAD AINED;
D03AA;Tursamaksaõlisalvid;
D03AX;Teised armistumist soodustavad ained;
D03AX01;kadeksomeer;
D03AX02;dekstranomeer;
D03AX03;dekspantenool;
D03AX04;kaltsiumpantotenaat;
D03AX05;hüaluroonhape;
D03AX06;bekaplermiin;
D03AX13;kasetohuekstrakt;
D03AX81;naatriumhepariin+allantoiin+sibulaekstrakt;
D03AX82;vasika vere hemoderivaat, deproteiniseeritud;
D03AX83;dekspantenool+kloorheksidiin;
D03B;ENSÜÜMID;
D03BA;Proteolüütilised ensüümid;
D03BA01;trüpsiin;
D03BA02;kollagenaas;
D03BA03;bromelaiinid;
D03BA80;kollagenaas+klooramfenikool;
D04;SÜGELUSVASTASED AINED, K.A ANTIHISTAMIINSED AINED, ANESTEETIKUMID JT;
D04A;SÜGELUSVASTASED AINED, K.A ANTIHISTAMIINSED AINED, ANESTEETIKUMID JT;
D04AA;Antihistamiinsed ained paikseks kasutamiseks;
D04AA02;mepüramiin;
D04AA03;tenalidiin;
D04AA04;tripelennamiin;
D04AA09;kloropüramiin;
D04AA10;prometasiin;
D04AA12;tolpropamiin;
D04AA13;dimetindeen;
D04AA14;klemastiin;
D04AA15;bamipiin;
D04AA22;isotipendüül;
D04AA32;difenhüdramiin;
D04AA33;difenhüdramiinmetüülbromiid;
D04AA34;kloorfenoksamiin;
D04AB;Lokaalanesteetikumid;
D04AB01;lidokaiin;
D04AB02;tsinhokaiin;
D04AB03;oksübuprokaiin;
D04AB04;bensokaiin;
D04AB05;kinisokaiin;
D04AB06;tetrakaiin;
D04AX;Teised sügelusvastased ained;
D05;PSORIAASIVASTASED AINED;
D05A;PSORIAASIVASTASED AINED PAIKSEKS KASUTAMISEKS;
D05AA;Tõrvad;
D05AA80;kivisöe tõrv;
D05AA81;kivisöe tõrv+uurea+salitsüülhape;
D05AA82;tõrv+tsinkpüritioon;
D05AA83;kivisöe tõrv+allantoiin;
D05AA84;tõrv;
D05AA85;kivisöe tõrv+salitsüülhape;
D05AC;Antratseeni derivaadid;
D05AC01;ditranool;
D05AC80;ditranool+salitsüülhape;
D05AC81;ditranool+salitsüülhape+kivisöe tõrv;
D05AD;Psoraleenid paikseks kasutamiseks;
D05AD01;trioksüsaleen;
D05AD02;metoksaleen;
D05AX;Teised psoriaasivastased ained paikseks kasutamiseks;
D05AX02;kaltsipotriool;
D05AX03;kaltsitriool;
D05AX04;takaltsitool;
D05AX05;tasaroteen;
D05AX52;kaltsipotriooli kombinatsioonid;
D05AX80;kaltsipotriool+beetametasoon;
D05B;PSORIAASIVASTASED AINED SÜSTEEMSEKS KASUTAMISEKS;
D05BA;Psoraleenid süsteemseks kasutamiseks;
D05BA01;trioksüsaleen;
D05BA02;metoksaleen;
D05BA03;bergapteen;
D05BB;Retinoidid psoriaasi raviks;
D05BB01;etretinaat;
D05BB02;atsitretiin;
D05BX;Teised psoriaasivastased ained süsteemseks kasutamiseks;
D05BX80;dimetüülfumaraat;
D06;ANTIBIOOTIKUMID JA KEMOTERAPEUTIKUMID DERMATOLOOGILISEKS KASUTAMISEKS;
D06A;ANTIBIOOTIKUMID PAIKSEKS KASUTAMISEKS;
D06AA;Tetratsükliin ja selle derivaadid;
D06AA01;demeklotsükliin;
D06AA02;kloortetratsükliin;
D06AA03;oksütetratsükliin;
D06AA04;tetratsükliin;
D06AX;Teised antibiootikumid paikseks kasutamiseks;
D06AX01;fusidiinhape;
D06AX02;klooramfenikool;
D06AX04;neomütsiin;
D06AX05;batsitratsiin;
D06AX07;gentamütsiin;
D06AX08;türotritsiin;
D06AX09;mupirotsiin;
D06AX10;virginiamütsiin;
D06AX11;rifaksimiin;
D06AX12;amikatsiin;
D06AX13;retapamuliin;
D06AX80;batsitratsiin+neomütsiin;
D06AX81;batsitratsiin+neomütsiin+polümüksiin B;
D06AX82;batsitratsiin+polümüksiin B;
D06AX84;klooramfenikool+metüüluratsiil;
D06B;KEMOTERAPEUTIKUMID PAIKSEKS KASUTAMISEKS;
D06BA;Sulfoonamiidid;
D06BA01;hõbesulfadiasiin;
D06BA02;sulfatiasool;
D06BA03;mafeniid;
D06BA04;sulfametisool;
D06BA05;sulfaniilamiid;
D06BB;Viirusvastased ained;
D06BB01;idoksuridiin;
D06BB02;tromantadiin;
D06BB03;atsikloviir;
D06BB04;podofüllotoksiin;
D06BB05;inosiin;
D06BB06;pentsikloviir;
D06BB08;ibatsitabiin;
D06BB09;edoksudiin;
D06BB10;imikvimood;
D06BB11;dokosanool;
D06BB12;sinekatehhiinid;
D06BB81;atsikloviir+hüdrokortisoon;
D06BX;Teised kemoterapeutikumid;
D06BX01;metronidasool;
D06BX02;ingenoolmebutaat;
D06BX03;tirbanibuliin;
D06C;ANTIBIOOTIKUMIDE JA KEMOTERAPEUTIKUMIDE KOMBINATSIOONID;
D06CA;Antibiootikumide kombinatsioonid;
D07;KORTIKOSTEROIDID DERMATOLOOGILISEKS KASUTAMISEKS;
D07A;KORTIKOSTEROIDID;
D07AA;Nõrgad kortikosteroidid (I rühm);
D07AA01;metüülprednisoloon;
D07AA02;hüdrokortisoon;
D07AA03;prednisoloon;
D07AA80;masipredoon;
D07AB;Mõõduka tugevusega kortikosteroidid (II rühm);
D07AB01;klobetasoon;
D07AB02;hüdrokortisoonbutüraat;
D07AB03;flumetasoon;
D07AB04;fluokortiin;
D07AB05;fluperoloon;
D07AB06;fluorometoloon;
D07AB07;fluprednideen;
D07AB08;desoniid;
D07AB09;triamtsinoloon;
D07AB10;alklometasoon;
D07AB19;deksametasoon;
D07AB21;klokortoloon;
D07AB80;prednisoloon+kliokvinool;
D07AC;Tugevad kortikosteroidid (III rühm);
D07AC01;beetametasoon;
D07AC02;flukloroloonatsetoniid;
D07AC03;desoksimetasoon;
D07AC04;fluotsinoloonatsetoniid;
D07AC05;fluokortoloon;
D07AC06;diflukortoloon;
D07AC07;fludroksükortiid;
D07AC08;fluotsinoniid;
D07AC09;budesoniid;
D07AC10;diflorasoon;
D07AC11;amtsinoniid;
D07AC12;halometasoon;
D07AC13;mometasoon;
D07AC14;metüülprednisoloonatseponaat;
D07AC15;beklometasoon;
D07AC16;hüdrokortisoonatseponaat;
D07AC17;flutikasoon;
D07AC18;prednikarbaat;
D07AC19;difluprednaat;
D07AC21;ulobetasool;
D07AD;Väga tugevad kortikosteroidid (IV rühm);
D07AD01;klobetasool;
D07AD02;haltsinoniid;
D07B;KORTIKOSTEROIDIDE JA ANTISEPTILISTE AINETE KOMBINATSIOONID;
D07BA;Kortikosteroidid, nõrgad, kombinatsioonid antiseptiliste ainetega;
D07BA04;hüdrokortisoon+antiseptiline aine;
D07BA80;hüdrokortisoon+kloorheksidiin;
D07BB;Kortikosteroidid, mõõduka tugevusega, kombinatsioonid antiseptiliste ainetega;
D07BB80;flumetasoon+salitsüülhape;
D07BB81;triamtsinoloon+ekonasool;
D07BB83;flumetasoon+kliokvinool;
D07BC;Kortikosteroidid, tugevad, kombinatsioonid antiseptiliste ainetega;
D07BC01;beetametasoon+antiseptiline aine;
D07BC80;beetametasoon+salitsüülhape;
D07BD;Kortikosteroidid, väga tugevad, kombinatsioonid antiseptiliste ainetega;
D07C;KORTIKOSTEROIDIDE JA ANTIBIOOTIKUMIDE KOMBINATSIOONID;
D07CA;Korikosteroidid, nõrgad, kombinatsioonid antibiootikumidega;
D07CA01;hüdrokortisoon+antibiootikum;
D07CA80;prednisoloon+neomütsiin;
D07CA81;hüdrokortisoon+oksütetratsükliin;
D07CA83;hüdrokortisoon+fusidiinhape;
D07CA84;hüdrokortisoon+neomütsiin+natamütsiin;
D07CB;Kortikosteroidid, mõõduka tugevusega, kombinatsioonid antibiootikumidega;
D07CB80;triamtsinoloon+tetratsükliin;
D07CC;Kortikosteroidid, tugevad, kombinatsioonid antibiootikumidega;
D07CC01;beetametasoon+antibiootikum;
D07CC80;beetametasoon+fusidiinhape;
D07CC81;beetametasoon+neomütsiin;
D07CC82;fluotsinoloonatsetoniid+neomütsiin;
D07CC83;beetametasoon+gentamütsiin;
D07CD;Kortikosteroidid, väga tugevad, kombinatsioonid antibiootikumidega;
D07X;KORTIKOSTEROIDIDE TEISED KOMBINATSIOONID;
D07XA;Kortikosteroidid, nõrgad, teised kombinatsioonid;
D07XA02;prednisolooni kombinatsioonid;
D07XA80;hüdrokortisoon+kivisöe tõrv+allantoiin;
D07XA81;prednisoloon+salitsüülhape;
D07XA83;prednisoloon+östradiool+salitsüülhape;
D07XB;Kortikosteroidid, mõõduka tugevusega, teised kombinatsioonid;
D07XB80;flumetasoon+salitsüülhape;
D07XC;Kortikosteroidid, tugevad, teised kombinatsioonid;
D07XC01;beetametasoon+klotrimasool+gentamütsiin;
D07XC03;mometasoon+salitsüülhape;
D07XD;Kortikosteroidid, väga tugevad, teised kombinatsioonid;
D07XD80;haltsinoniid+uurea;
D07XD81;haltsinoniid+salitsüülhape;
D08;ANTISEPTILISED JA DESINFITSEERIVAD AINED;
D08A;ANTISEPTILISED JA DESINFITSEERIVAD AINED;
D08AA;Akridiini derivaadid;
D08AA01;etakridiinlaktaat;
D08AA02;aminoakridiin;
D08AB;Alumiiniumiühendid;
D08AC;Biguaniidid ja amidiinid;
D08AC01;dibrompropamidiin;
D08AC02;kloorheksidiin;
D08AC03;propamidiin;
D08AC04;heksamidiin;
D08AC05;poliheksaniid;
D08AC80;kloorheksidiin+isopropüülalkohol;
D08AD;Boorhappepreparaadid;
D08AE;Fenool ja selle derivaadid;
D08AE01;heksaklorofeen;
D08AE02;polikresuleen;
D08AE04;triklosaan;
D08AE05;kloroksülenool;
D08AE80;heksaklorofeen+östradiool;
D08AF;Nitrofuraani derivaadid;
D08AF01;nitrofuraal;
D08AG;Joodipreparaadid;
D08AG02;joodpovidoon;
D08AG03;jood;
D08AH;Kinoliini derivaadid;
D08AH01;dekvaliin;
D08AH02;kloorkvinaldool;
D08AH30;kliokvinool;
D08AJ;Kvaternaarsed ammooniumiühendid;
D08AJ01;bensalkooniumkloriid;
D08AJ02;tsetrimooniumbromiid;
D08AJ03;tsetüülpüridiinkloriid;
D08AJ04;tsetrimiid;
D08AJ05;bensoksooniumkloriid;
D08AJ81;oktenidiin+fenoksüetanool;
D08AK;Elavhõbedaühendid;
D08AK02;fenüülelavhõbeboraat;
D08AK05;elavhõbe, metalne;
D08AK06;tiomersaal;
D08AL;Hõbedaühendid;
D08AL01;hõbenitraat;
D08AX;Teised antiseptilised ja desinfitseerivad ained;
D08AX01;vesinikperoksiidilahus;
D08AX03;propanool;
D08AX04;naatriumtosüülklooramiid;
D08AX05;isopropüülalkohol;
D08AX82;tõrv+riitsinusõli+kseroform;
D08AX83;briljantroheline;
D08AX84;bensalkooniumkloriid+kloorheksidiin;
D09;RAVIMSIDUMISMATERJAL;
D09A;RAVIMSIDUMISMATERJAL;
D09AA;Infektsioonivastaste ainetega ravimsidumismaterjalid;
D09AA01;framütsetiin;
D09AA02;fusidiinhape;
D09AA03;nitrofuraal;
D09AA04;fenüülelavhõbenitraat;
D09AA05;bensododetsiinkloriid;
D09AA06;triklosaan;
D09AA07;tsetüülpüridiinkloriid;
D09AA08;alumiiniumklorohüdraat;
D09AA09;joodpovidoon;
D09AA10;kliokvinool;
D09AA11;bensalkooniumkloriid;
D09AA12;kloorheksidiin;
D09AB;Tsinki sisaldav haavaside;
D09AX;Vaseliiniga sidumismaterjal;
D10;AKNEVASTASED PREPARAADID;
D10A;AKNEVASTASED PREPARAADID PAIKSEKS KASUTAMISEKS;
D10AA;Kortikosteroidide kombinatsioonid akne raviks;
D10AA01;fluorometoloon;
D10AA02;metüülprednisoloon;
D10AA03;deksametasoon;
D10AB;Väävlit sisaldavad preparaadid;
D10AB01;bitionool;
D10AB02;väävel;
D10AB03;tioksoloon;
D10AB05;mesulfeen;
D10AD;Retinoidid akne paikseks raviks;
D10AD01;tretinoiin;
D10AD02;retinool;
D10AD03;adapaleen;
D10AD04;isotretinoiin;
D10AD05;motretiniid;
D10AD06;trifaroteen;
D10AD53;adapaleeni kombinatsioonid;
D10AD80;adapaleen+bensoüülperoksiid;
D10AD81;tretinoiin+erütromütsiin;
D10AE;Peroksiidid;
D10AE01;bensoüülperoksiid;
D10AF;Infektsioonivastased ained akne raviks;
D10AF01;klindamütsiin;
D10AF02;erütromütsiin;
D10AF03;klooramfenikool;
D10AF04;meklotsükliin;
D10AF51;klindamütsiini kombinatsioonid;
D10AF80;erütromütsiin+bensoüülperoksiid;
D10AF81;klindamütsiin+bensoüülperoksiid;
D10AF82;klindamütsiin+tretinoiin;
D10AX;Teised aknevastased preparaadid paikseks kasutamiseks;
D10AX01;alumiiniumkloriid;
D10AX02;resortsinool;
D10AX03;aselaiinhape;
D10AX04;alumiiniumoksiid;
D10B;AKNEVASTASED PREPARAADID SÜSTEEMSEKS KASUTAMISEKS;
D10BA;Retinoidid akne raviks;
D10BA01;isotretinoiin;
D10BX;Teised aknevastased preparaadid süsteemseks kasutamiseks;
D11;TEISED DERMATOLOOGILISED PREPARAADID;
D11A;TEISED DERMATOLOOGILISED PREPARAADID;
D11AA;Higistamisvastased ained;
D11AA01;glükopürroonium;
D11AC;Raviðampoonid;
D11AC01;tsetrimiid;
D11AC06;joodpovidoon;
D11AC09;ksenüsalaat;
D11AE;Androgeenid paikseks kasutamiseks;
D11AE01;metandienoon;
D11AF;Soolatüüka- ja konnasilmavastased preparaadid;
D11AF80;salitsüülhape+piimhape;
D11AH;Dermatiidi raviks kasutatavad ained, v.a. kortikosteroidid;
D11AH01;takroliimus;
D11AH02;pimekroliimus;
D11AH04;alitretinoiin;
D11AH05;dupilumab;
D11AH06;krisaborool;
D11AH07;tralokinumab;
D11AH08;abrotsitiniib;
D11AH09;ruksolitiniib;
D11AX;Teised dermatoloogilised preparaadid;
D11AX01;minoksidiil;
D11AX02;gamoleenhape;
D11AX03;kaltsiumglükonaat;
D11AX04;liitium;
D11AX05;magneesiumsulfaat;
D11AX06;mekvinool;
D11AX08;tiratrikool;
D11AX09;oksatseprool;
D11AX10;finasteriid;
D11AX12;tsinkpüritioon;
D11AX16;eflornitiin;
D11AX18;diklofenak;
D11AX21;brimonidiin;
D11AX22;ivermektiin;
